dtm,o3_1
2023-07-20T03:35:00.000000,0.12
2023-07-20T03:40:00.000000,-0.13
2023-07-20T03:45:00.000000,-0.01
2023-07-20T03:50:00.000000,0.2
2023-07-20T03:55:00.000000,0.21
2023-07-20T04:00:00.000000,-0.01
2023-07-20T04:05:00.000000,0.25
2023-07-20T04:10:00.000000,-0.04
2023-07-20T04:15:00.000000,-0.04
2023-07-20T04:20:00.000000,0.22
2023-07-20T04:25:00.000000,0.16
2023-07-20T04:30:00.000000,-0.32
2023-07-20T04:35:00.000000,-0.08
2023-07-20T04:40:00.000000,-0.34
2023-07-20T04:45:00.000000,-0.05
2023-07-20T04:50:00.000000,0.42
2023-07-20T04:55:00.000000,0.12
2023-07-20T05:00:00.000000,0.3
2023-07-20T05:05:00.000000,0.17
2023-07-20T05:10:00.000000,0.21
2023-07-20T05:15:00.000000,-0.31
2023-07-20T05:20:00.000000,-0.01
2023-07-20T05:25:00.000000,0.0
2023-07-20T05:30:00.000000,0.42
2023-07-20T05:35:00.000000,0.12
2023-07-20T05:40:00.000000,0.24
2023-07-20T05:45:00.000000,-0.1
2023-07-20T05:50:00.000000,-0.22
2023-07-20T05:55:00.000000,0.39
2023-07-20T06:00:00.000000,0.12
2023-07-20T06:05:00.000000,0.3
2023-07-20T06:10:00.000000,-0.13
2023-07-20T06:15:00.000000,0.03
2023-07-20T06:20:00.000000,0.16
2023-07-20T06:25:00.000000,0.03
2023-07-20T06:30:00.000000,15.68
2023-07-20T06:35:00.000000,19.92
2023-07-20T06:40:00.000000,19.23
2023-07-20T06:45:00.000000,21.23
2023-07-20T06:50:00.000000,21.96
2023-07-20T06:55:00.000000,22.65
2023-07-20T07:00:00.000000,23.66
2023-07-20T07:05:00.000000,25.0
2023-07-20T07:10:00.000000,27.47
2023-07-20T07:15:00.000000,26.28
2023-07-20T07:20:00.000000,26.66
2023-07-20T07:25:00.000000,27.77
2023-07-20T07:30:00.000000,36.04
2023-07-20T07:35:00.000000,29.08
2023-07-20T07:40:00.000000,30.48
2023-07-20T07:45:00.000000,30.11
2023-07-20T07:50:00.000000,30.29
2023-07-20T07:55:00.000000,35.37
2023-07-20T08:00:00.000000,32.16
2023-07-20T08:05:00.000000,34.57
2023-07-20T08:10:00.000000,50.27
2023-07-20T08:15:00.000000,32.92
2023-07-20T08:20:00.000000,33.44
2023-07-20T08:25:00.000000,33.5
2023-07-20T08:30:00.000000,34.32
2023-07-20T08:35:00.000000,33.59
2023-07-20T08:40:00.000000,32.85
2023-07-20T08:45:00.000000,33.45
2023-07-20T08:50:00.000000,34.95
2023-07-20T08:55:00.000000,31.7
2023-07-20T09:00:00.000000,33.65
2023-07-20T09:05:00.000000,37.92
2023-07-20T09:10:00.000000,33.99
2023-07-20T09:15:00.000000,37.26
2023-07-20T09:20:00.000000,36.88
2023-07-20T09:25:00.000000,35.81
2023-07-20T09:30:00.000000,36.04
2023-07-20T09:35:00.000000,37.73
2023-07-20T09:40:00.000000,36.45
2023-07-20T09:45:00.000000,35.89
2023-07-20T09:50:00.000000,36.93
2023-07-20T09:55:00.000000,42.22
2023-07-20T10:00:00.000000,34.95
2023-07-20T10:05:00.000000,34.91
2023-07-20T10:10:00.000000,35.04
2023-07-20T10:15:00.000000,34.05
2023-07-20T10:20:00.000000,35.3
2023-07-20T10:25:00.000000,36.21
2023-07-20T10:30:00.000000,36.53
2023-07-20T10:35:00.000000,37.97
2023-07-20T10:40:00.000000,37.01
2023-07-20T10:45:00.000000,35.89
2023-07-20T10:50:00.000000,37.59
2023-07-20T10:55:00.000000,36.82
2023-07-20T11:00:00.000000,38.38
2023-07-20T11:05:00.000000,36.99
2023-07-20T11:10:00.000000,35.45
2023-07-20T11:15:00.000000,38.12
2023-07-20T11:20:00.000000,37.5
2023-07-20T11:25:00.000000,37.23
2023-07-20T11:30:00.000000,37.34
2023-07-20T11:35:00.000000,39.24
2023-07-20T11:40:00.000000,39.05
2023-07-20T11:45:00.000000,37.37
2023-07-20T11:50:00.000000,37.09
2023-07-20T11:55:00.000000,36.83
2023-07-20T12:00:00.000000,36.88
2023-07-20T12:05:00.000000,37.32
2023-07-20T12:10:00.000000,36.99
2023-07-20T12:15:00.000000,35.28
2023-07-20T12:20:00.000000,36.79
2023-07-20T12:25:00.000000,37.84
2023-07-20T12:30:00.000000,38.57
2023-07-20T12:35:00.000000,38.91
2023-07-20T12:40:00.000000,38.43
2023-07-20T12:45:00.000000,40.26
2023-07-20T12:50:00.000000,40.76
2023-07-20T12:55:00.000000,37.99
2023-07-20T13:00:00.000000,38.77
2023-07-20T13:05:00.000000,39.07
2023-07-20T13:10:00.000000,38.25
2023-07-20T13:15:00.000000,38.91
2023-07-20T13:20:00.000000,41.43
2023-07-20T13:25:00.000000,39.05
2023-07-20T13:30:00.000000,37.46
2023-07-20T13:35:00.000000,37.37
2023-07-20T13:40:00.000000,36.4
2023-07-20T13:45:00.000000,34.06
2023-07-20T13:50:00.000000,32.98
2023-07-20T13:55:00.000000,33.99
2023-07-20T14:00:00.000000,32.23
2023-07-20T14:05:00.000000,32.4
2023-07-20T14:10:00.000000,31.44
2023-07-20T14:15:00.000000,32.09
2023-07-20T14:20:00.000000,32.4
2023-07-20T14:25:00.000000,30.6
2023-07-20T14:30:00.000000,30.15
2023-07-20T14:35:00.000000,29.28
2023-07-20T14:40:00.000000,31.33
2023-07-20T14:45:00.000000,29.45
2023-07-20T14:50:00.000000,29.96
2023-07-20T14:55:00.000000,29.53
2023-07-20T15:00:00.000000,28.48
2023-07-20T15:05:00.000000,27.6
2023-07-20T15:10:00.000000,23.03
2023-07-20T15:15:00.000000,22.01
2023-07-20T15:20:00.000000,18.03
2023-07-20T15:25:00.000000,11.88
2023-07-20T15:30:00.000000,11.08
2023-07-20T15:35:00.000000,5.29
2023-07-20T15:40:00.000000,2.55
2023-07-20T15:45:00.000000,7.76
2023-07-20T15:50:00.000000,10.56
2023-07-20T15:55:00.000000,11.52
2023-07-20T16:00:00.000000,13.72
2023-07-20T16:05:00.000000,9.86
2023-07-20T16:10:00.000000,19.85
2023-07-20T16:15:00.000000,11.66
2023-07-20T16:20:00.000000,14.55
2023-07-20T16:25:00.000000,12.15
2023-07-20T16:30:00.000000,17.95
2023-07-20T16:35:00.000000,18.07
2023-07-20T16:40:00.000000,14.65
2023-07-20T16:45:00.000000,18.33
2023-07-20T16:50:00.000000,18.55
2023-07-20T16:55:00.000000,19.99
2023-07-20T17:00:00.000000,22.77
2023-07-20T17:05:00.000000,18.68
2023-07-20T17:10:00.000000,24.58
2023-07-20T17:15:00.000000,18.19
2023-07-20T17:20:00.000000,17.74
2023-07-20T17:25:00.000000,17.62
2023-07-20T17:30:00.000000,17.66
2023-07-20T17:35:00.000000,18.62
2023-07-20T17:40:00.000000,19.01
2023-07-20T17:45:00.000000,20.62
2023-07-20T17:50:00.000000,22.43
2023-07-20T17:55:00.000000,22.68
2023-07-20T18:00:00.000000,21.63
2023-07-20T18:05:00.000000,23.91
2023-07-20T18:10:00.000000,25.59
2023-07-20T18:15:00.000000,24.23
2023-07-20T18:20:00.000000,23.35
2023-07-20T18:25:00.000000,22.82
2023-07-20T18:30:00.000000,15.15
2023-07-20T18:35:00.000000,18.96
2023-07-20T18:40:00.000000,18.13
2023-07-20T18:45:00.000000,17.78
2023-07-20T18:50:00.000000,18.87
2023-07-20T18:55:00.000000,15.29
2023-07-20T19:00:00.000000,14.58
2023-07-20T19:05:00.000000,21.23
2023-07-20T19:10:00.000000,17.47
2023-07-20T19:15:00.000000,19.22
2023-07-20T19:20:00.000000,19.88
2023-07-20T19:25:00.000000,17.7
2023-07-20T19:30:00.000000,18.76
2023-07-20T19:35:00.000000,22.6
2023-07-20T19:40:00.000000,22.55
2023-07-20T19:45:00.000000,21.98
2023-07-20T19:50:00.000000,23.51
2023-07-20T19:55:00.000000,21.72
2023-07-20T20:00:00.000000,27.13
2023-07-20T20:05:00.000000,21.89
2023-07-20T20:10:00.000000,22.74
2023-07-20T20:15:00.000000,20.87
2023-07-20T20:20:00.000000,22.08
2023-07-20T20:25:00.000000,21.05
2023-07-20T20:30:00.000000,16.15
2023-07-20T20:35:00.000000,16.45
2023-07-20T20:40:00.000000,14.45
2023-07-20T20:45:00.000000,15.96
2023-07-20T20:50:00.000000,14.92
2023-07-20T20:55:00.000000,14.57
2023-07-20T21:00:00.000000,16.28
2023-07-20T21:05:00.000000,14.89
2023-07-20T21:10:00.000000,15.29
2023-07-20T21:15:00.000000,17.12
2023-07-20T21:20:00.000000,14.19
2023-07-20T21:25:00.000000,19.14
2023-07-20T21:30:00.000000,16.34
2023-07-20T21:35:00.000000,15.23
2023-07-20T21:40:00.000000,15.89
2023-07-20T21:45:00.000000,14.83
2023-07-20T21:50:00.000000,18.97
2023-07-20T21:55:00.000000,17.66
2023-07-20T22:00:00.000000,20.62
2023-07-20T22:05:00.000000,19.53
2023-07-20T22:10:00.000000,18.7
2023-07-20T22:15:00.000000,14.59
2023-07-20T22:20:00.000000,11.43
2023-07-20T22:25:00.000000,13.71
2023-07-20T22:30:00.000000,12.73
2023-07-20T22:35:00.000000,13.0
2023-07-20T22:40:00.000000,11.08
2023-07-20T22:45:00.000000,10.02
2023-07-20T22:50:00.000000,14.97
2023-07-20T22:55:00.000000,13.93
2023-07-20T23:00:00.000000,13.16
2023-07-20T23:05:00.000000,11.25
2023-07-20T23:10:00.000000,19.84
2023-07-20T23:15:00.000000,17.01
2023-07-20T23:20:00.000000,12.03
2023-07-20T23:25:00.000000,13.3
2023-07-20T23:30:00.000000,13.64
2023-07-20T23:35:00.000000,13.51
2023-07-20T23:40:00.000000,10.24
2023-07-20T23:45:00.000000,8.21
2023-07-20T23:50:00.000000,23.06
2023-07-20T23:55:00.000000,13.39
2023-07-21T00:00:00.000000,16.76
2023-07-21T00:05:00.000000,14.18
2023-07-21T00:10:00.000000,13.29
2023-07-21T00:15:00.000000,17.73
2023-07-21T00:20:00.000000,12.67
2023-07-21T00:25:00.000000,10.98
2023-07-21T00:30:00.000000,14.38
2023-07-21T00:35:00.000000,13.12
2023-07-21T00:40:00.000000,9.39
2023-07-21T00:45:00.000000,9.17
2023-07-21T00:50:00.000000,10.66
2023-07-21T00:55:00.000000,12.02
2023-07-21T01:00:00.000000,9.39
2023-07-21T01:05:00.000000,9.96
2023-07-21T01:10:00.000000,9.08
2023-07-21T01:15:00.000000,17.73
2023-07-21T01:20:00.000000,14.34
2023-07-21T01:25:00.000000,16.17
2023-07-21T01:30:00.000000,20.46
2023-07-21T01:35:00.000000,15.83
2023-07-21T01:40:00.000000,16.33
2023-07-21T01:45:00.000000,15.85
2023-07-21T01:50:00.000000,13.0
2023-07-21T01:55:00.000000,11.87
2023-07-21T02:00:00.000000,15.66
2023-07-21T02:05:00.000000,15.4
2023-07-21T02:10:00.000000,12.08
2023-07-21T02:15:00.000000,12.86
2023-07-21T02:20:00.000000,10.94
2023-07-21T02:25:00.000000,10.29
2023-07-21T02:30:00.000000,11.03
2023-07-21T02:35:00.000000,10.94
2023-07-21T02:40:00.000000,9.37
2023-07-21T02:45:00.000000,7.36
2023-07-21T02:50:00.000000,6.14
2023-07-21T02:55:00.000000,7.58
2023-07-21T03:00:00.000000,9.15
2023-07-21T03:05:00.000000,6.4
2023-07-21T03:10:00.000000,6.91
2023-07-21T03:15:00.000000,4.57
2023-07-21T03:20:00.000000,2.78
2023-07-21T03:25:00.000000,2.09
2023-07-21T03:30:00.000000,1.69
2023-07-21T03:35:00.000000,3.04
2023-07-21T03:40:00.000000,7.62
2023-07-21T03:45:00.000000,2.26
2023-07-21T03:50:00.000000,6.23
2023-07-21T03:55:00.000000,4.04
2023-07-21T04:00:00.000000,3.87
2023-07-21T04:05:00.000000,3.08
2023-07-21T04:10:00.000000,3.04
2023-07-21T04:15:00.000000,3.3
2023-07-21T04:20:00.000000,2.43
2023-07-21T04:25:00.000000,2.91
2023-07-21T04:30:00.000000,3.61
2023-07-21T04:35:00.000000,5.64
2023-07-21T04:40:00.000000,8.08
2023-07-21T04:45:00.000000,9.73
2023-07-21T04:50:00.000000,12.35
2023-07-21T04:55:00.000000,12.33
2023-07-21T05:00:00.000000,17.96
2023-07-21T05:05:00.000000,15.69
2023-07-21T05:10:00.000000,20.88
2023-07-21T05:15:00.000000,19.39
2023-07-21T05:20:00.000000,17.85
2023-07-21T05:25:00.000000,17.91
2023-07-21T05:30:00.000000,22.02
2023-07-21T05:35:00.000000,24.28
2023-07-21T05:40:00.000000,26.8
2023-07-21T05:45:00.000000,28.24
2023-07-21T05:50:00.000000,25.52
2023-07-21T05:55:00.000000,26.49
2023-07-21T06:00:00.000000,25.57
2023-07-21T06:05:00.000000,26.34
2023-07-21T06:10:00.000000,28.08
2023-07-21T06:15:00.000000,27.46
2023-07-21T06:20:00.000000,30.35
2023-07-21T06:25:00.000000,27.69
2023-07-21T06:30:00.000000,30.79
2023-07-21T06:35:00.000000,29.67
2023-07-21T06:40:00.000000,30.95
2023-07-21T06:45:00.000000,28.67
2023-07-21T06:50:00.000000,31.16
2023-07-21T06:55:00.000000,31.43
2023-07-21T07:00:00.000000,31.67
2023-07-21T07:05:00.000000,31.36
2023-07-21T07:10:00.000000,32.49
2023-07-21T07:15:00.000000,31.01
2023-07-21T07:20:00.000000,31.5
2023-07-21T07:25:00.000000,31.63
2023-07-21T07:30:00.000000,31.96
2023-07-21T07:35:00.000000,34.15
2023-07-21T07:40:00.000000,31.3
2023-07-21T07:45:00.000000,32.53
2023-07-21T07:50:00.000000,31.32
2023-07-21T07:55:00.000000,32.43
2023-07-21T08:00:00.000000,33.19
2023-07-21T08:05:00.000000,32.02
2023-07-21T08:10:00.000000,31.15
2023-07-21T08:15:00.000000,31.26
2023-07-21T08:20:00.000000,31.4
2023-07-21T08:25:00.000000,31.5
2023-07-21T08:30:00.000000,34.11
2023-07-21T08:35:00.000000,31.34
2023-07-21T08:40:00.000000,31.65
2023-07-21T08:45:00.000000,32.41
2023-07-21T08:50:00.000000,31.69
2023-07-21T08:55:00.000000,31.21
2023-07-21T09:00:00.000000,32.22
2023-07-21T09:05:00.000000,32.62
2023-07-21T09:10:00.000000,31.92
2023-07-21T09:15:00.000000,33.1
2023-07-21T09:20:00.000000,34.47
2023-07-21T09:25:00.000000,33.65
2023-07-21T09:30:00.000000,32.7
2023-07-21T09:35:00.000000,32.83
2023-07-21T09:40:00.000000,33.28
2023-07-21T09:45:00.000000,34.7
2023-07-21T09:50:00.000000,32.05
2023-07-21T09:55:00.000000,38.43
2023-07-21T10:00:00.000000,34.31
2023-07-21T10:05:00.000000,33.62
2023-07-21T10:10:00.000000,33.37
2023-07-21T10:15:00.000000,32.85
2023-07-21T10:20:00.000000,31.23
2023-07-21T10:25:00.000000,32.36
2023-07-21T10:30:00.000000,32.47
2023-07-21T10:35:00.000000,37.08
2023-07-21T10:40:00.000000,32.76
2023-07-21T10:45:00.000000,31.72
2023-07-21T10:50:00.000000,32.87
2023-07-21T10:55:00.000000,33.25
2023-07-21T11:00:00.000000,31.61
2023-07-21T11:05:00.000000,34.32
2023-07-21T11:10:00.000000,34.49
2023-07-21T11:15:00.000000,32.78
2023-07-21T11:20:00.000000,31.12
2023-07-21T11:25:00.000000,33.56
2023-07-21T11:30:00.000000,33.66
2023-07-21T11:35:00.000000,35.84
2023-07-21T11:40:00.000000,34.11
2023-07-21T11:45:00.000000,33.15
2023-07-21T11:50:00.000000,34.07
2023-07-21T11:55:00.000000,35.69
2023-07-21T12:00:00.000000,33.81
2023-07-21T12:05:00.000000,37.45
2023-07-21T12:10:00.000000,33.12
2023-07-21T12:15:00.000000,34.48
2023-07-21T12:20:00.000000,35.27
2023-07-21T12:25:00.000000,34.19
2023-07-21T12:30:00.000000,35.27
2023-07-21T12:35:00.000000,34.84
2023-07-21T12:40:00.000000,35.09
2023-07-21T12:45:00.000000,35.94
2023-07-21T12:50:00.000000,35.4
2023-07-21T12:55:00.000000,34.9
2023-07-21T13:00:00.000000,35.69
2023-07-21T13:05:00.000000,33.75
2023-07-21T13:10:00.000000,33.98
2023-07-21T13:15:00.000000,34.6
2023-07-21T13:20:00.000000,35.12
2023-07-21T13:25:00.000000,34.38
2023-07-21T13:30:00.000000,33.72
2023-07-21T13:35:00.000000,36.39
2023-07-21T13:40:00.000000,36.1
2023-07-21T13:45:00.000000,33.31
2023-07-21T13:50:00.000000,34.07
2023-07-21T13:55:00.000000,32.87
2023-07-21T14:00:00.000000,35.64
2023-07-21T14:05:00.000000,32.95
2023-07-21T14:10:00.000000,33.03
2023-07-21T14:15:00.000000,34.5
2023-07-21T14:20:00.000000,31.87
2023-07-21T14:25:00.000000,31.23
2023-07-21T14:30:00.000000,30.69
2023-07-21T14:35:00.000000,30.06
2023-07-21T14:40:00.000000,31.38
2023-07-21T14:45:00.000000,31.91
2023-07-21T14:50:00.000000,30.98
2023-07-21T14:55:00.000000,33.49
2023-07-21T15:00:00.000000,32.29
2023-07-21T15:05:00.000000,30.06
2023-07-21T15:10:00.000000,29.43
2023-07-21T15:15:00.000000,32.16
2023-07-21T15:20:00.000000,27.54
2023-07-21T15:25:00.000000,31.36
2023-07-21T15:30:00.000000,28.11
2023-07-21T15:35:00.000000,28.86
2023-07-21T15:40:00.000000,29.87
2023-07-21T15:45:00.000000,29.39
2023-07-21T15:50:00.000000,31.66
2023-07-21T15:55:00.000000,29.73
2023-07-21T16:00:00.000000,33.06
2023-07-21T16:05:00.000000,32.83
2023-07-21T16:10:00.000000,30.69
2023-07-21T16:15:00.000000,30.37
2023-07-21T16:20:00.000000,29.9
2023-07-21T16:25:00.000000,29.02
2023-07-21T16:30:00.000000,27.89
2023-07-21T16:35:00.000000,30.82
2023-07-21T16:40:00.000000,29.63
2023-07-21T16:45:00.000000,28.59
2023-07-21T16:50:00.000000,28.13
2023-07-21T16:55:00.000000,26.08
2023-07-21T17:00:00.000000,30.97
2023-07-21T17:05:00.000000,22.15
2023-07-21T17:10:00.000000,24.03
2023-07-21T17:15:00.000000,24.87
2023-07-21T17:20:00.000000,24.48
2023-07-21T17:25:00.000000,23.28
2023-07-21T17:30:00.000000,26.22
2023-07-21T17:35:00.000000,25.95
2023-07-21T17:40:00.000000,25.06
2023-07-21T17:45:00.000000,19.66
2023-07-21T17:50:00.000000,18.45
2023-07-21T17:55:00.000000,19.74
2023-07-21T18:00:00.000000,16.37
2023-07-21T18:05:00.000000,16.6
2023-07-21T18:10:00.000000,20.77
2023-07-21T18:15:00.000000,14.98
2023-07-21T18:20:00.000000,16.2
2023-07-21T18:25:00.000000,15.26
2023-07-21T18:30:00.000000,19.57
2023-07-21T18:35:00.000000,15.72
2023-07-21T18:40:00.000000,16.56
2023-07-21T18:45:00.000000,16.46
2023-07-21T18:50:00.000000,14.97
2023-07-21T18:55:00.000000,12.78
2023-07-21T19:00:00.000000,11.86
2023-07-21T19:05:00.000000,10.54
2023-07-21T19:10:00.000000,8.67
2023-07-21T19:15:00.000000,7.22
2023-07-21T19:20:00.000000,7.83
2023-07-21T19:25:00.000000,12.12
2023-07-21T19:30:00.000000,10.41
2023-07-21T19:35:00.000000,10.8
2023-07-21T19:40:00.000000,10.62
2023-07-21T19:45:00.000000,9.97
2023-07-21T19:50:00.000000,8.41
2023-07-21T19:55:00.000000,8.7
2023-07-21T20:00:00.000000,7.52
2023-07-21T20:05:00.000000,7.09
2023-07-21T20:10:00.000000,8.7
2023-07-21T20:15:00.000000,6.6
2023-07-21T20:20:00.000000,8.35
2023-07-21T20:25:00.000000,9.18
2023-07-21T20:30:00.000000,9.98
2023-07-21T20:35:00.000000,14.48
2023-07-21T20:40:00.000000,14.95
2023-07-21T20:45:00.000000,15.82
2023-07-21T20:50:00.000000,16.36
2023-07-21T20:55:00.000000,16.45
2023-07-21T21:00:00.000000,17.19
2023-07-21T21:05:00.000000,15.49
2023-07-21T21:10:00.000000,16.23
2023-07-21T21:15:00.000000,14.26
2023-07-21T21:20:00.000000,13.55
2023-07-21T21:25:00.000000,16.83
2023-07-21T21:30:00.000000,14.51
2023-07-21T21:35:00.000000,12.07
2023-07-21T21:40:00.000000,11.07
2023-07-21T21:45:00.000000,12.89
2023-07-21T21:50:00.000000,11.93
2023-07-21T21:55:00.000000,9.66
2023-07-21T22:00:00.000000,10.36
2023-07-21T22:05:00.000000,11.66
2023-07-21T22:10:00.000000,10.21
2023-07-21T22:15:00.000000,12.11
2023-07-21T22:20:00.000000,11.57
2023-07-21T22:25:00.000000,10.48
2023-07-21T22:30:00.000000,12.5
2023-07-21T22:35:00.000000,12.97
2023-07-21T22:40:00.000000,13.15
2023-07-21T22:45:00.000000,12.37
2023-07-21T22:50:00.000000,9.27
2023-07-21T22:55:00.000000,9.57
2023-07-21T23:00:00.000000,11.72
2023-07-21T23:05:00.000000,13.63
2023-07-21T23:10:00.000000,12.71
2023-07-21T23:15:00.000000,13.59
2023-07-21T23:20:00.000000,12.65
2023-07-21T23:25:00.000000,10.57
2023-07-21T23:30:00.000000,10.32
2023-07-21T23:35:00.000000,12.35
2023-07-21T23:40:00.000000,12.23
2023-07-21T23:45:00.000000,14.25
2023-07-21T23:50:00.000000,14.99
2023-07-21T23:55:00.000000,12.98
2023-07-22T00:00:00.000000,13.42
2023-07-22T00:05:00.000000,12.76
2023-07-22T00:10:00.000000,14.9
2023-07-22T00:15:00.000000,14.78
2023-07-22T00:20:00.000000,15.26
2023-07-22T00:25:00.000000,16.3
2023-07-22T00:30:00.000000,15.3
2023-07-22T00:35:00.000000,14.9
2023-07-22T00:40:00.000000,16.35
2023-07-22T00:45:00.000000,10.18
2023-07-22T00:50:00.000000,7.28
2023-07-22T00:55:00.000000,9.35
2023-07-22T01:00:00.000000,12.06
2023-07-22T01:05:00.000000,9.7
2023-07-22T01:10:00.000000,14.62
2023-07-22T01:15:00.000000,12.49
2023-07-22T01:20:00.000000,13.63
2023-07-22T01:25:00.000000,16.2
2023-07-22T01:30:00.000000,17.86
2023-07-22T01:35:00.000000,15.28
2023-07-22T01:40:00.000000,20.22
2023-07-22T01:45:00.000000,17.64
2023-07-22T01:50:00.000000,16.72
2023-07-22T01:55:00.000000,19.21
2023-07-22T02:00:00.000000,17.5
2023-07-22T02:05:00.000000,14.66
2023-07-22T02:10:00.000000,16.54
2023-07-22T02:15:00.000000,17.63
2023-07-22T02:20:00.000000,20.27
2023-07-22T02:25:00.000000,17.2
2023-07-22T02:30:00.000000,16.89
2023-07-22T02:35:00.000000,19.36
2023-07-22T02:40:00.000000,18.9
2023-07-22T02:45:00.000000,15.5
2023-07-22T02:50:00.000000,19.06
2023-07-22T02:55:00.000000,20.64
2023-07-22T03:00:00.000000,17.75
2023-07-22T03:05:00.000000,18.61
2023-07-22T03:10:00.000000,19.84
2023-07-22T03:15:00.000000,18.44
2023-07-22T03:20:00.000000,20.3
2023-07-22T03:25:00.000000,22.16
2023-07-22T03:30:00.000000,21.02
2023-07-22T03:35:00.000000,18.99
2023-07-22T03:40:00.000000,19.75
2023-07-22T03:45:00.000000,20.46
2023-07-22T03:50:00.000000,19.04
2023-07-22T03:55:00.000000,18.66
2023-07-22T04:00:00.000000,20.6
2023-07-22T04:05:00.000000,18.43
2023-07-22T04:10:00.000000,23.33
2023-07-22T04:15:00.000000,20.62
2023-07-22T04:20:00.000000,21.39
2023-07-22T04:25:00.000000,19.48
2023-07-22T04:30:00.000000,18.73
2023-07-22T04:35:00.000000,22.56
2023-07-22T04:40:00.000000,20.82
2023-07-22T04:45:00.000000,19.51
2023-07-22T04:50:00.000000,20.59
2023-07-22T04:55:00.000000,22.21
2023-07-22T05:00:00.000000,21.23
2023-07-22T05:05:00.000000,23.35
2023-07-22T05:10:00.000000,22.36
2023-07-22T05:15:00.000000,21.09
2023-07-22T05:20:00.000000,22.09
2023-07-22T05:25:00.000000,24.53
2023-07-22T05:30:00.000000,19.34
2023-07-22T05:35:00.000000,23.3
2023-07-22T05:40:00.000000,23.39
2023-07-22T05:45:00.000000,23.44
2023-07-22T05:50:00.000000,18.26
2023-07-22T05:55:00.000000,24.16
2023-07-22T06:00:00.000000,22.09
2023-07-22T06:05:00.000000,22.09
2023-07-22T06:10:00.000000,22.56
2023-07-22T06:15:00.000000,24.04
2023-07-22T06:20:00.000000,22.12
2023-07-22T06:25:00.000000,25.26
2023-07-22T06:30:00.000000,23.13
2023-07-22T06:35:00.000000,22.9
2023-07-22T06:40:00.000000,23.12
2023-07-22T06:45:00.000000,23.82
2023-07-22T06:50:00.000000,23.0
2023-07-22T06:55:00.000000,22.65
2023-07-22T07:00:00.000000,25.34
2023-07-22T07:05:00.000000,22.99
2023-07-22T07:10:00.000000,23.99
2023-07-22T07:15:00.000000,24.92
2023-07-22T07:20:00.000000,25.45
2023-07-22T07:25:00.000000,25.62
2023-07-22T07:30:00.000000,28.15
2023-07-22T07:35:00.000000,25.44
2023-07-22T07:40:00.000000,27.19
2023-07-22T07:45:00.000000,26.24
2023-07-22T07:50:00.000000,26.46
2023-07-22T07:55:00.000000,27.82
2023-07-22T08:00:00.000000,27.94
2023-07-22T08:05:00.000000,27.97
2023-07-22T08:10:00.000000,28.49
2023-07-22T08:15:00.000000,30.14
2023-07-22T08:20:00.000000,29.52
2023-07-22T08:25:00.000000,28.67
2023-07-22T08:30:00.000000,28.11
2023-07-22T08:35:00.000000,29.15
2023-07-22T08:40:00.000000,29.46
2023-07-22T08:45:00.000000,28.98
2023-07-22T08:50:00.000000,28.91
2023-07-22T08:55:00.000000,29.86
2023-07-22T09:00:00.000000,29.7
2023-07-22T09:05:00.000000,28.82
2023-07-22T09:10:00.000000,31.1
2023-07-22T09:15:00.000000,30.89
2023-07-22T09:20:00.000000,29.32
2023-07-22T09:25:00.000000,28.86
2023-07-22T09:30:00.000000,29.44
2023-07-22T09:35:00.000000,28.92
2023-07-22T09:40:00.000000,31.15
2023-07-22T09:45:00.000000,30.88
2023-07-22T09:50:00.000000,29.47
2023-07-22T09:55:00.000000,31.92
2023-07-22T10:00:00.000000,30.35
2023-07-22T10:05:00.000000,30.79
2023-07-22T10:10:00.000000,30.08
2023-07-22T10:15:00.000000,30.8
2023-07-22T10:20:00.000000,30.95
2023-07-22T10:25:00.000000,30.41
2023-07-22T10:30:00.000000,30.83
2023-07-22T10:35:00.000000,30.66
2023-07-22T10:40:00.000000,28.4
2023-07-22T10:45:00.000000,28.16
2023-07-22T10:50:00.000000,28.44
2023-07-22T10:55:00.000000,27.96
2023-07-22T11:00:00.000000,32.21
2023-07-22T11:05:00.000000,30.07
2023-07-22T11:10:00.000000,30.21
2023-07-22T11:15:00.000000,31.07
2023-07-22T11:20:00.000000,30.65
2023-07-22T11:25:00.000000,32.7
2023-07-22T11:30:00.000000,30.48
2023-07-22T11:35:00.000000,31.28
2023-07-22T11:40:00.000000,32.11
2023-07-22T11:45:00.000000,31.08
2023-07-22T11:50:00.000000,31.81
2023-07-22T11:55:00.000000,31.86
2023-07-22T12:00:00.000000,30.51
2023-07-22T12:05:00.000000,30.3
2023-07-22T12:10:00.000000,32.14
2023-07-22T12:15:00.000000,32.37
2023-07-22T12:20:00.000000,31.48
2023-07-22T12:25:00.000000,33.31
2023-07-22T12:30:00.000000,31.69
2023-07-22T12:35:00.000000,32.98
2023-07-22T12:40:00.000000,33.53
2023-07-22T12:45:00.000000,33.07
2023-07-22T12:50:00.000000,32.45
2023-07-22T12:55:00.000000,32.63
2023-07-22T13:00:00.000000,34.72
2023-07-22T13:05:00.000000,33.41
2023-07-22T13:10:00.000000,34.22
2023-07-22T13:15:00.000000,33.03
2023-07-22T13:20:00.000000,31.93
2023-07-22T13:25:00.000000,32.55
2023-07-22T13:30:00.000000,33.42
2023-07-22T13:35:00.000000,34.39
2023-07-22T13:40:00.000000,36.97
